Date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合
2021/1/06,0.010271822901944243,0.012305661399679733,0.02030523013831939,0.017394751911601714,0.027310450549340587,0.03911246681277109,0.013181867052112278,0.06067497621303337,0.03466484152361455,0.050526773942439054,0.04536640382718306,0.012904831470971165,0.035929152443038924,0.016391022297384403,0.06627680055210694,0.10937166827340405,0.010418427272499345,0.04764376188832739,0.05970610297277847,0.012833087082751313,0.024463270735987756,0.027300060680362913,0.02427306063709991,0.03923461620493294,0.032052854638416395,0.037852928946431746,0.03016224276283839,0.024010731816503424,0.006263117452895405
2021/1/07,0.010603011156508118,0.012279244814167251,0.020188173251995935,0.017620789142286087,0.02799712690600893,0.04025215860116068,0.013237627840436457,0.06146533355114662,0.03446450105093006,0.051780132612066855,0.04599717672147316,0.012942404031617467,0.03566320673315971,0.016785488479721423,0.06820789897702605,0.11041937170122079,0.010460914845980964,0.047949691829314994,0.05966251929310061,0.012697515023988928,0.02503336398658091,0.0273005994560045,0.024741838164619515,0.039006047171117685,0.03210049448449806,0.03783961500444057,0.030710846271714755,0.024813094357117302,0.006216842631225124
2021/1/08,0.010777762865889494,0.012199089336703266,0.020150468223702804,0.017581215634882373,0.028604344282833986,0.040511979253205044,0.013009709616097945,0.0618087553873016,0.03478299102303815,0.05172573511880922,0.045443030154774945,0.013148735938627656,0.0356315683660794,0.01699722352475325,0.0666129422036029,0.10968903461392476,0.010404490712415856,0.047465182083515536,0.05949555882322685,0.01246374835213274,0.025240840786925022,0.027302294742771203,0.024979640530683838,0.0390273168797125,0.03252725137350716,0.03857633598377053,0.0307032707747639,0.024884444415643567,0.006331767019509271
2021/1/11,0.011329110644480151,0.012316810728246981,0.020059283611880932,0.0180018887985888,0.0287755166627486,0.04106322730309145,0.013100701050238407,0.06387920630416755,0.03544011410326634,0.051719655106262745,0.04578322121283125,0.013424407082899364,0.036115716851388695,0.017742399900255064,0.06722514890309422,0.10973208693752873,0.010624171909856674,0.04796653407398192,0.06011712650258978,0.012838210235059277,0.025864071847006093,0.02763283674831167,0.025709505131478985,0.03933174340799864,0.032953168590736735,0.03947503644125847,0.030974527616610834,0.026244917845151913,0.006561459187463399
2021/1/12,0.011462976827491506,0.012123545550377935,0.020129933572158566,0.01787113367843369,0.02832881714841957,0.04108004033541979,0.0125128525287407,0.0647861511883871,0.035687814517596256,0.052714583326967476,0.046395795680732654,0.013485969008599798,0.03642524241457385,0.017077625412129066,0.06829895050876754,0.1091541099220965,0.01066991982920233,0.047914633406501456,0.06010425805048876,0.012944068881618098,0.02615840342595513,0.027382908906078203,0.025656630182898515,0.039031822464868374,0.03291521165069723,0.03925853807547243,0.03148589168240812,0.02584432222360974,0.006298747814476392
2021/1/13,0.011550708682252822,0.012112389371905908,0.020175529998763563,0.017756326948383618,0.028724308036819232,0.04134418583829728,0.012527378377297988,0.06563211895051975,0.035612554815152894,0.052390961591783546,0.0466844961289403,0.013877259131436153,0.03633286867299141,0.017787836275120796,0.06735291726174288,0.10935143383239021,0.010811932851039636,0.047896122138966504,0.0602013063262947,0.013124152413877042,0.02606147886985923,0.02777565807442427,0.025824222232813443,0.03948477515377118,0.03296481877809726,0.03946950557021145,0.031624457663533986,0.025699764750689965,0.006380372667269643
2021/1/14,0.011701635361088213,0.012273095474842935,0.019817086503052552,0.017656978050198564,0.028988570541175786,0.04096837329238831,0.012375690182299585,0.06536387363336761,0.03570912917533959,0.051000258523356407,0.04666885377440029,0.013871796844536663,0.03681974484340976,0.017792618112130742,0.06634227439903383,0.10939514824117547,0.011121101452251632,0.04776063686102226,0.0602549259972198,0.013028055875512968,0.025956800277851494,0.027636408811737616,0.025889592728031405,0.038793935031703974,0.03317962183104572,0.03930319284782552,0.031253586582678156,0.02516524539935202,0.006221848769210934
2021/1/15,0.01195567379842322,0.012042044080523513,0.02061592308563583,0.01756723613528364,0.028323158730174585,0.04143901849908986,0.012139633299039783,0.06570916869936806,0.035440474847646515,0.051776219619563704,0.04688307995813316,0.014434228166293719,0.03704778980444566,0.01755537042254679,0.06617657286854091,0.10989586499525349,0.01163002187861961,0.04783879330819714,0.060342514638925746,0.013024465850668892,0.026189653629298867,0.02761136796524285,0.025775952825656236,0.03828901415809684,0.03300761014198133,0.0393957328401605,0.03137052278267975,0.025277400715554316,0.006189381936520326
2021/1/18,0.012401233058554138,0.012087679211804767,0.020253982017342114,0.017519668180945722,0.028017061366028082,0.041415094967997626,0.011998005946176957,0.06560278667495519,0.03584934279762172,0.05160602435504629,0.046943388171385395,0.014531678770443254,0.03766365167790964,0.016860551993632206,0.06590001759438593,0.10929487341287962,0.011542403220117955,0.047596702965482865,0.06015034354127673,0.01319303936634028,0.026764985395177063,0.02787661746670935,0.026071631992829712,0.03846912870022307,0.03337854891687804,0.03997082984818302,0.03160109423275738,0.02576142837534339,0.006130447159170546
2021/1/19,0.012321847023515086,0.012071804505338006,0.01999590158238186,0.017676656743902605,0.027595197609169272,0.04125512335054296,0.011957356565017506,0.06541176628542063,0.03630939420988237,0.051392930184026055,0.04697703167361889,0.014189332747567791,0.037879908715220095,0.016891825460355198,0.06605998459004057,0.10952988985648304,0.011478884384365047,0.04743487923726438,0.05998395232557086,0.01268858623254443,0.026872182611481193,0.02777767615783181,0.026226840638014916,0.0384224881715747,0.03305665802010821,0.03985567799326658,0.03178815193523215,0.025706780924304055,0.006316234719650947
